Sample	Chromosome	Start.bp	End.bp	Num.Markers	Seg.CN
TCGA-08-0354-01A-01G-0293-01	9	21419723	22293804	541	-1.256984
TCGA-08-0354-01A-01G-0293-01	9	22300338	140938752	54218	0.000000
TCGA-08-0354-01A-01G-0293-01	10	415240	60712592	34408	0.000000
TCGA-08-0354-01A-01G-0293-01	10	60715371	60741618	29	-0.554022
TCGA-08-0354-01A-01G-0293-01	10	60747086	66283739	3628	0.000000
TCGA-08-0354-01A-01G-0293-01	10	66286540	66290693	5	-0.527167
TCGA-08-0354-01A-01G-0293-01	10	66291373	116686136	30819	0.000000
TCGA-08-0354-01A-01G-0293-01	10	116689519	116701469	6	-0.554022
TCGA-08-0354-01A-01G-0293-01	10	116702872	127495807	7609	0.000000
TCGA-08-0354-01A-01G-0293-01	10	127495832	127505939	6	-0.554022
TCGA-08-0354-01A-01G-0293-01	10	127509294	135225087	4247	0.000000
TCGA-08-0354-01A-01G-0293-01	11	456120	11455716	6249	0.000000
TCGA-08-0354-01A-01G-0293-01	11	11456749	11464163	5	-1.292893
TCGA-08-0354-01A-01G-0293-01	11	11464790	31902533	13709	0.000000
TCGA-08-0354-01A-01G-0293-01	11	31905087	64310452	14877	0.141025
TCGA-08-0354-01A-01G-0293-01	11	64312153	133561399	42124	0.000000
TCGA-08-0354-01A-01G-0293-01	11	133563309	134140152	239	0.135865
TCGA-08-0354-01A-01G-0293-01	12	889902	133155338	73823	0.000000
TCGA-08-0354-01A-01G-0293-01	13	19450806	38289973	11778	0.000000
TCGA-08-0354-01A-01G-0293-01	13	38290276	38305571	13	-0.577272
TCGA-08-0354-01A-01G-0293-01	13	38305722	110124099	42160	0.000000
TCGA-08-0354-01A-01G-0293-01	13	110125743	110126630	5	-0.571919
TCGA-08-0354-01A-01G-0293-01	13	110129209	112980687	1928	0.000000
TCGA-08-0354-01A-01G-0293-01	13	112982751	113053924	77	-0.167087
TCGA-08-0354-01A-01G-0293-01	13	113054863	114162635	425	0.000000
TCGA-08-0354-01A-01G-0293-01	13	114162802	114164912	6	2.941233
TCGA-08-0354-01A-01G-0293-01	13	114167496	114987458	194	0.000000
TCGA-08-0354-01A-01G-0293-01	14	20501368	105986740	49403	0.000000
TCGA-08-0354-01A-01G-0293-01	15	23687685	101884307	44467	0.000000
TCGA-08-0354-01A-01G-0293-01	16	653503	5729106	1988	0.000000
TCGA-08-0354-01A-01G-0293-01	16	5729870	5730516	6	-1.292893
TCGA-08-0354-01A-01G-0293-01	16	5731945	26681463	10146	0.000000
TCGA-08-0354-01A-01G-0293-01	16	26681997	26954867	218	-0.160024
TCGA-08-0354-01A-01G-0293-01	16	26955020	26958800	5	-1.292893
TCGA-08-0354-01A-01G-0293-01	16	26959121	64432222	13012	0.000000
TCGA-08-0354-01A-01G-0293-01	16	64434375	64443229	6	-1.292893
TCGA-08-0354-01A-01G-0293-01	16	64447002	89379319	15364	0.000000
TCGA-08-0354-01A-01G-0293-01	17	987221	80917016	36953	0.000000
TCGA-08-0354-01A-01G-0293-01	18	329586	77107934	42627	0.000000
TCGA-08-0354-01A-01G-0293-01	19	284018	58878226	23922	0.000000
TCGA-08-0354-01A-01G-0293-01	20	456452	62219837	37256	0.000000
TCGA-08-0354-01A-01G-0293-01	21	15372509	39282854	15280	0.000000
TCGA-08-0354-01A-01G-0293-01	21	39284637	39293864	6	-1.280002
TCGA-08-0354-01A-01G-0293-01	21	39297562	47678295	5280	0.000000
TCGA-08-0354-01A-01G-0293-01	22	17423930	49331012	16895	0.000000
TCGA-08-0354-01A-01G-0293-01	X	3157107	96978197	37112	0.000000
TCGA-08-0354-01A-01G-0293-01	X	96980630	96982541	6	-1.102221
TCGA-08-0354-01A-01G-0293-01	X	96983400	146968397	23791	0.000000
TCGA-08-0354-01A-01G-0293-01	X	146975821	154905589	2852	1.657533
TCGA-08-0355-01A-01G-0293-01	1	3218610	247812431	129023	0.000000
TCGA-08-0355-01A-01G-0293-01	2	484222	8684324	4896	0.000000
TCGA-08-0355-01A-01G-0293-01	2	8684458	8690258	6	-1.233231
TCGA-08-0355-01A-01G-0293-01	2	8690925	10757541	1353	0.000000
TCGA-08-0355-01A-01G-0293-01	2	10757557	10947302	125	-0.696260
TCGA-08-0355-01A-01G-0293-01	2	10947940	12182569	858	0.000000
TCGA-08-0355-01A-01G-0293-01	2	12184575	12642746	452	-0.801695
TCGA-08-0355-01A-01G-0293-01	2	12645443	27430705	8961	0.000000
TCGA-08-0355-01A-01G-0293-01	2	27432500	29243662	759	-0.714290
TCGA-08-0355-01A-01G-0293-01	2	29245933	229521747	106371	0.000000
TCGA-08-0355-01A-01G-0293-01	2	229523714	231698695	1203	-0.764341
TCGA-08-0355-01A-01G-0293-01	2	231699151	233407120	682	0.000000
TCGA-08-0355-01A-01G-0293-01	2	233407315	234729009	782	-0.766651
TCGA-08-0355-01A-01G-0293-01	2	234729895	235576821	699	0.000000
TCGA-08-0355-01A-01G-0293-01	2	235576991	235727053	115	-0.841451
TCGA-08-0355-01A-01G-0293-01	2	235728441	242476062	3966	0.000000
TCGA-08-0355-01A-01G-0293-01	3	2212571	197538677	106309	0.000000
TCGA-08-0355-01A-01G-0293-01	4	1053934	1197146	87	-0.106515
TCGA-08-0355-01A-01G-0293-01	4	1202860	1222836	7	-0.833991
TCGA-08-0355-01A-01G-0293-01	4	1224631	1244267	13	-1.231013
TCGA-08-0355-01A-01G-0293-01	4	1244416	188763651	102588	0.000000
TCGA-08-0355-01A-01G-0293-01	5	914233	135301817	72955	0.000000
TCGA-08-0355-01A-01G-0293-01	5	135302017	135313563	13	-1.292893
TCGA-08-0355-01A-01G-0293-01	5	135313852	166887629	19554	0.000000
TCGA-08-0355-01A-01G-0293-01	5	166892075	167117416	165	-0.693558
TCGA-08-0355-01A-01G-0293-01	5	167122029	180360469	7766	0.000000
TCGA-08-0355-01A-01G-0293-01	6	1014281	123951153	68070	0.000000
TCGA-08-0355-01A-01G-0293-01	6	123955723	169108233	27632	-0.761230
TCGA-08-0355-01A-01G-0293-01	6	169498002	170588470	515	0.000000
TCGA-08-0355-01A-01G-0293-01	6	170589803	170903919	199	-0.197484
TCGA-08-0355-01A-01G-0293-01	7	708774	54363721	31909	0.000000
TCGA-08-0355-01A-01G-0293-01	7	54365928	56573821	1320	3.097449
TCGA-08-0355-01A-01G-0293-01	7	56583830	158385118	48030	0.000000
TCGA-08-0355-01A-01G-0293-01	8	617667	144573123	81360	0.000000
TCGA-08-0355-01A-01G-0293-01	8	144573455	144620871	13	-1.206662
TCGA-08-0355-01A-01G-0293-01	8	144624236	145232496	130	-0.115727
TCGA-08-0355-01A-01G-0293-01	9	789932	21733204	13309	0.000000
TCGA-08-0355-01A-01G-0293-01	9	21733500	22548451	486	-0.994159
TCGA-08-0355-01A-01G-0293-01	9	22548707	37729467	8693	0.000000
TCGA-08-0355-01A-01G-0293-01	9	37731177	37743249	5	-0.997573
TCGA-08-0355-01A-01G-0293-01	9	37743614	136807034	43946	0.000000
TCGA-08-0355-01A-01G-0293-01	9	136807640	137653736	355	-0.192152
TCGA-08-0355-01A-01G-0293-01	9	137654688	140938752	1094	0.000000
TCGA-08-0355-01A-01G-0293-01	10	415240	135225087	80757	0.000000
TCGA-08-0355-01A-01G-0293-01	11	456120	3165555	923	-0.111371
TCGA-08-0355-01A-01G-0293-01	11	3170866	3178402	11	-1.291021
TCGA-08-0355-01A-01G-0293-01	11	3179942	134140152	76269	0.000000
TCGA-08-0355-01A-01G-0293-01	12	889902	133155338	73823	0.000000
TCGA-08-0355-01A-01G-0293-01	13	19450806	114987458	56586	0.000000
TCGA-08-0355-01A-01G-0293-01	14	20501368	29007295	4049	0.000000
TCGA-08-0355-01A-01G-0293-01	14	29010312	29028946	13	-1.291796
TCGA-08-0355-01A-01G-0293-01	14	29031632	105986740	45341	0.000000
TCGA-08-0355-01A-01G-0293-01	15	23687685	33291967	3548	0.000000
TCGA-08-0355-01A-01G-0293-01	15	33293575	42117031	5564	-0.751277
TCGA-08-0355-01A-01G-0293-01	15	42117256	101884307	35355	0.000000
TCGA-08-0355-01A-01G-0293-01	16	653503	89379319	40745	0.000000
TCGA-08-0355-01A-01G-0293-01	17	987221	5120272	1772	0.000000
TCGA-08-0355-01A-01G-0293-01	17	5124908	5138513	6	3.656854
TCGA-08-0355-01A-01G-0293-01	17	5141800	77446870	33910	0.000000
TCGA-08-0355-01A-01G-0293-01	17	77448631	78856234	616	-0.105416
TCGA-08-0355-01A-01G-0293-01	17	78859110	80917016	649	-0.234960
TCGA-08-0355-01A-01G-0293-01	18	329586	77107934	42627	0.000000
TCGA-08-0355-01A-01G-0293-01	19	284018	58878226	23922	0.000000
TCGA-08-0355-01A-01G-0293-01	20	456452	61373101	37002	0.000000
TCGA-08-0355-01A-01G-0293-01	20	61373146	61446042	35	-0.334323
TCGA-08-0355-01A-01G-0293-01	20	61447759	62219837	219	0.000000
TCGA-08-0355-01A-01G-0293-01	21	15372509	47253215	20360	0.000000
TCGA-08-0355-01A-01G-0293-01	21	47253874	47300385	40	-0.705659
TCGA-08-0355-01A-01G-0293-01	21	47301187	47678295	166	0.000000
TCGA-08-0355-01A-01G-0293-01	22	17423930	37182681	9610	0.000000
TCGA-08-0355-01A-01G-0293-01	22	37186631	37404837	160	-0.124802
TCGA-08-0355-01A-01G-0293-01	22	37406334	49331012	7125	0.000000
TCGA-08-0355-01A-01G-0293-01	X	3157107	98058867	37745	0.000000
TCGA-08-0355-01A-01G-0293-01	X	98060294	98293867	122	0.328996
TCGA-08-0355-01A-01G-0293-01	X	98296062	98420651	62	0.000000
TCGA-08-0355-01A-01G-0293-01	X	98421069	99004556	263	0.468284
TCGA-08-0355-01A-01G-0293-01	X	99007088	150557542	24521	0.000000
TCGA-08-0355-01A-01G-0293-01	X	150559805	154905589	1048	0.253251
TCGA-08-0356-01A-01G-0293-01	1	3218610	235078957	121120	0.000000
TCGA-08-0356-01A-01G-0293-01	1	235079866	235703508	238	-0.137979
TCGA-08-0356-01A-01G-0293-01	1	235704072	247812431	7665	0.000000
TCGA-08-0356-01A-01G-0293-01	2	484222	242476062	131228	0.000000
TCGA-08-0356-01A-01G-0293-01	3	2212571	197538677	106309	0.000000
TCGA-08-0356-01A-01G-0293-01	4	1053934	172626489	94679	0.000000
TCGA-08-0356-01A-01G-0293-01	4	172626780	180929312	4323	-0.566542
TCGA-08-0356-01A-01G-0293-01	4	180929612	181262954	253	-0.729133
TCGA-08-0356-01A-01G-0293-01	4	181266629	188398663	3218	-0.566542
TCGA-08-0356-01A-01G-0293-01	4	188398695	188763651	222	-0.702479
TCGA-08-0356-01A-01G-0293-01	5	914233	110868519	58318	0.000000
TCGA-08-0356-01A-01G-0293-01	5	110869406	111087807	149	-0.582631
TCGA-08-0356-01A-01G-0293-01	5	111089355	112637260	1271	0.000000
TCGA-08-0356-01A-01G-0293-01	5	112637754	113695835	653	-0.656497
TCGA-08-0356-01A-01G-0293-01	5	113699667	114210878	300	0.000000
TCGA-08-0356-01A-01G-0293-01	5	114218035	114226623	5	-1.292893
TCGA-08-0356-01A-01G-0293-01	5	114231499	180360469	39757	0.000000
TCGA-08-0356-01A-01G-0293-01	6	1014281	124878251	68650	0.000000
TCGA-08-0356-01A-01G-0293-01	6	124887219	124894966	5	-1.292893
TCGA-08-0356-01A-01G-0293-01	6	124895073	156588827	20224	0.000000
TCGA-08-0356-01A-01G-0293-01	6	156590382	162196001	3530	-0.609022
TCGA-08-0356-01A-01G-0293-01	6	162196730	162201370	5	-1.292893
TCGA-08-0356-01A-01G-0293-01	6	162201737	170903919	4002	-0.504633
TCGA-08-0356-01A-01G-0293-01	7	708774	54634830	32051	0.000000
TCGA-08-0356-01A-01G-0293-01	7	54636695	55267920	594	3.061557
TCGA-08-0356-01A-01G-0293-01	7	55268916	158385118	48614	0.000000
TCGA-08-0356-01A-01G-0293-01	8	617667	136922081	77524	0.000000
TCGA-08-0356-01A-01G-0293-01	8	136923253	137892071	583	-0.741939
TCGA-08-0356-01A-01G-0293-01	8	137892566	145232496	3396	0.000000
TCGA-08-0356-01A-01G-0293-01	9	789932	19871497	11957	0.000000
TCGA-08-0356-01A-01G-0293-01	9	19872367	20064079	179	-0.510341
TCGA-08-0356-01A-01G-0293-01	9	20064850	20849927	585	0.000000
TCGA-08-0356-01A-01G-0293-01	9	20855321	23868891	1999	-0.573361
TCGA-08-0356-01A-01G-0293-01	9	23872417	27756019	2305	0.000000
TCGA-08-0356-01A-01G-0293-01	9	27757959	30064323	971	-0.606997
TCGA-08-0356-01A-01G-0293-01	9	30064499	140938752	49892	0.000000
TCGA-08-0356-01A-01G-0293-01	10	415240	135225087	80757	0.000000
TCGA-08-0356-01A-01G-0293-01	11	456120	134140152	77203	0.000000
TCGA-08-0356-01A-01G-0293-01	12	889902	133155338	73823	0.000000
TCGA-08-0356-01A-01G-0293-01	13	19450806	114987458	56586	0.000000
TCGA-08-0356-01A-01G-0293-01	14	20501368	105986740	49403	0.000000
TCGA-08-0356-01A-01G-0293-01	15	23687685	39261250	7527	0.000000
TCGA-08-0356-01A-01G-0293-01	15	39262098	39262638	5	-1.243604
TCGA-08-0356-01A-01G-0293-01	15	39262972	101884307	36935	0.000000
TCGA-08-0356-01A-01G-0293-01	16	653503	86668167	39639	0.000000
TCGA-08-0356-01A-01G-0293-01	16	86668473	86672941	6	-1.259216
TCGA-08-0356-01A-01G-0293-01	16	86672965	89379319	1100	0.000000
TCGA-08-0356-01A-01G-0293-01	17	987221	5120272	1772	0.000000
TCGA-08-0356-01A-01G-0293-01	17	5124908	5138513	6	3.656854
TCGA-08-0356-01A-01G-0293-01	17	5141800	80917016	35175	0.000000
TCGA-08-0356-01A-01G-0293-01	18	329586	77107934	42627	0.000000
TCGA-08-0356-01A-01G-0293-01	19	284018	58878226	23922	0.000000
TCGA-08-0356-01A-01G-0293-01	20	456452	62219837	37256	0.000000
TCGA-08-0356-01A-01G-0293-01	21	15372509	47678295	20566	0.000000
TCGA-08-0356-01A-01G-0293-01	22	17423930	49331012	16895	0.000000
TCGA-08-0356-01A-01G-0293-01	X	3157107	154905589	63761	0.000000
TCGA-08-0357-01A-01G-0293-01	1	3218610	203161645	100273	0.000000
TCGA-08-0357-01A-01G-0293-01	1	203166111	205595753	1705	3.648380
TCGA-08-0357-01A-01G-0293-01	1	205599110	238099621	21182	0.000000
TCGA-08-0357-01A-01G-0293-01	1	238100495	238212446	74	-0.839457
TCGA-08-0357-01A-01G-0293-01	1	238212705	247812431	5789	0.000000
TCGA-08-0357-01A-01G-0293-01	2	484222	154908893	81015	0.000000
TCGA-08-0357-01A-01G-0293-01	2	154909152	154954934	28	-1.041404
TCGA-08-0357-01A-01G-0293-01	2	154955365	242476062	50185	0.000000
TCGA-08-0357-01A-01G-0293-01	3	2212571	197538677	106309	0.000000
TCGA-08-0357-01A-01G-0293-01	4	1053934	174604708	95615	0.000000
TCGA-08-0357-01A-01G-0293-01	4	174605978	174609850	5	3.637492
TCGA-08-0357-01A-01G-0293-01	4	174611238	188763651	7075	0.000000
TCGA-08-0357-01A-01G-0293-01	5	914233	180360469	100453	0.000000
TCGA-08-0357-01A-01G-0293-01	6	1014281	166951139	95164	0.000000
TCGA-08-0357-01A-01G-0293-01	6	166951604	167071948	116	-0.743616
TCGA-08-0357-01A-01G-0293-01	6	167072503	170903919	1136	0.000000
TCGA-08-0357-01A-01G-0293-01	7	708774	54861416	32205	0.000000
TCGA-08-0357-01A-01G-0293-01	7	54862403	55202117	352	3.018483
TCGA-08-0357-01A-01G-0293-01	7	55202509	55225327	48	0.662164
TCGA-08-0357-01A-01G-0293-01	7	55225401	55324319	87	3.018483
TCGA-08-0357-01A-01G-0293-01	7	55326510	158385118	48567	0.000000
TCGA-08-0357-01A-01G-0293-01	8	617667	145232496	81503	0.000000
TCGA-08-0357-01A-01G-0293-01	9	789932	2539051	1121	0.000000
TCGA-08-0357-01A-01G-0293-01	9	2539222	2540325	5	3.640569
TCGA-08-0357-01A-01G-0293-01	9	2543888	21438684	12013	0.000000
TCGA-08-0357-01A-01G-0293-01	9	21444143	21721939	162	-0.683809
TCGA-08-0357-01A-01G-0293-01	9	21727208	22449925	455	-1.253031
TCGA-08-0357-01A-01G-0293-01	9	22455518	27688290	3215	-0.683809
TCGA-08-0357-01A-01G-0293-01	9	27688488	140938752	50917	0.000000
TCGA-08-0357-01A-01G-0293-01	10	415240	16488704	11636	0.000000
TCGA-08-0357-01A-01G-0293-01	10	16491917	16507224	6	-0.596673
TCGA-08-0357-01A-01G-0293-01	10	16511296	19643199	2003	0.000000
TCGA-08-0357-01A-01G-0293-01	10	19644683	19740635	84	-0.286490
TCGA-08-0357-01A-01G-0293-01	10	19742381	135225087	67028	0.000000
TCGA-08-0357-01A-01G-0293-01	11	456120	134140152	77203	0.000000
TCGA-08-0357-01A-01G-0293-01	12	889902	100720085	55680	0.000000
TCGA-08-0357-01A-01G-0293-01	12	100743039	100950371	98	-0.718796
TCGA-08-0357-01A-01G-0293-01	12	100950384	133155338	18045	0.000000
TCGA-08-0357-01A-01G-0293-01	13	19450806	36452463	10495	0.000000
TCGA-08-0357-01A-01G-0293-01	13	36453926	36468492	20	-1.014244
TCGA-08-0357-01A-01G-0293-01	13	36470177	36509634	41	0.000000
TCGA-08-0357-01A-01G-0293-01	13	36515298	78648023	23448	-0.715951
TCGA-08-0357-01A-01G-0293-01	13	78651463	82300778	2310	0.000000
TCGA-08-0357-01A-01G-0293-01	13	82300870	82415455	64	-0.779174
TCGA-08-0357-01A-01G-0293-01	13	82417111	83842294	768	0.000000
TCGA-08-0357-01A-01G-0293-01	13	83842522	83862862	17	-0.973087
TCGA-08-0357-01A-01G-0293-01	13	83866823	84275580	186	0.000000
TCGA-08-0357-01A-01G-0293-01	13	84275931	85201713	539	-0.761495
TCGA-08-0357-01A-01G-0293-01	13	85204403	114987458	18698	0.000000
TCGA-08-0357-01A-01G-0293-01	14	20501368	105986740	49403	0.000000
TCGA-08-0357-01A-01G-0293-01	15	23687685	101884307	44467	0.000000
TCGA-08-0357-01A-01G-0293-01	16	653503	6464894	2527	0.000000
TCGA-08-0357-01A-01G-0293-01	16	6466252	6632615	195	-0.688150
TCGA-08-0357-01A-01G-0293-01	16	6632888	89379319	38023	0.000000
TCGA-08-0357-01A-01G-0293-01	17	987221	80917016	36953	0.000000
TCGA-08-0357-01A-01G-0293-01	18	329586	61867692	35230	0.000000
TCGA-08-0357-01A-01G-0293-01	18	61870148	61922874	29	-0.922864
TCGA-08-0357-01A-01G-0293-01	18	61923575	62325584	108	0.000000
TCGA-08-0357-01A-01G-0293-01	18	62326733	62559417	183	-0.843615
TCGA-08-0357-01A-01G-0293-01	18	62562958	69048812	3392	0.000000
TCGA-08-0357-01A-01G-0293-01	18	69049158	73673333	1560	-0.700009
TCGA-08-0357-01A-01G-0293-01	18	73674394	77107934	2125	0.000000
TCGA-08-0357-01A-01G-0293-01	19	284018	58878226	23922	0.000000
TCGA-08-0357-01A-01G-0293-01	20	456452	62219837	37256	0.000000
TCGA-08-0357-01A-01G-0293-01	21	15372509	47678295	20566	0.000000
TCGA-08-0357-01A-01G-0293-01	22	17423930	40757617	11279	0.000000
TCGA-08-0357-01A-01G-0293-01	22	40768913	49331012	5616	-0.601622
TCGA-08-0357-01A-01G-0293-01	X	3157107	32318699	13368	0.000000
TCGA-08-0357-01A-01G-0293-01	X	32320894	32378392	45	-1.146543
TCGA-08-0357-01A-01G-0293-01	X	32379136	93044502	22292	0.000000
TCGA-08-0357-01A-01G-0293-01	X	93049099	93184879	78	-1.214616
TCGA-08-0357-01A-01G-0293-01	X	93185837	145136732	23952	0.000000
TCGA-08-0357-01A-01G-0293-01	X	145136870	145144358	8	3.656854
TCGA-08-0357-01A-01G-0293-01	X	145144376	154905589	4018	0.000000
TCGA-08-0358-01A-01D-0310-01	1	3218610	247812431	129023	0.000000
TCGA-08-0358-01A-01D-0310-01	2	484222	220125273	117681	0.000000
TCGA-08-0358-01A-01D-0310-01	2	220127176	220260512	71	0.819500
TCGA-08-0358-01A-01D-0310-01	2	220262992	242476062	13476	0.000000
TCGA-08-0358-01A-01D-0310-01	3	2212571	180262364	97510	0.000000
TCGA-08-0358-01A-01D-0310-01	3	180262494	183125664	1489	0.814038
TCGA-08-0358-01A-01D-0310-01	3	183897845	197538677	7310	0.000000
TCGA-08-0358-01A-01D-0310-01	4	1053934	64512587	35056	0.000000
TCGA-08-0358-01A-01D-0310-01	4	64521011	69204926	2641	-0.941149
TCGA-08-0358-01A-01D-0310-01	4	70319480	77020057	3776	0.000000
TCGA-08-0358-01A-01D-0310-01	4	77020837	77022085	5	-0.946931
TCGA-08-0358-01A-01D-0310-01	4	77023238	176658701	55248	0.000000
TCGA-08-0358-01A-01D-0310-01	4	176659667	188763651	5969	-0.946201
TCGA-08-0358-01A-01D-0310-01	5	914233	180360469	100453	0.000000
TCGA-08-0358-01A-01D-0310-01	6	1014281	23635998	15982	0.000000
TCGA-08-0358-01A-01D-0310-01	6	23636363	23640863	5	-0.962821
TCGA-08-0358-01A-01D-0310-01	6	23642006	170903919	80429	0.000000
TCGA-08-0358-01A-01D-0310-01	7	708774	6448763	2126	0.000000
TCGA-08-0358-01A-01D-0310-01	7	6451481	6512050	28	1.148639
TCGA-08-0358-01A-01D-0310-01	7	6516437	11069734	1909	0.000000
TCGA-08-0358-01A-01D-0310-01	7	11069854	11163840	49	0.906031
TCGA-08-0358-01A-01D-0310-01	7	11166782	14381977	2467	0.000000
TCGA-08-0358-01A-01D-0310-01	7	14382999	14536485	106	0.864268
TCGA-08-0358-01A-01D-0310-01	7	14541802	14572956	22	0.000000
TCGA-08-0358-01A-01D-0310-01	7	14574221	14598405	20	0.872884
TCGA-08-0358-01A-01D-0310-01	7	14598424	15421489	483	0.000000
TCGA-08-0358-01A-01D-0310-01	7	15477068	15568599	79	0.759286
TCGA-08-0358-01A-01D-0310-01	7	15575412	16501077	672	0.000000
TCGA-08-0358-01A-01D-0310-01	7	16503060	21208263	2252	0.809584
TCGA-08-0358-01A-01D-0310-01	7	21215305	22171582	703	0.000000
TCGA-08-0358-01A-01D-0310-01	7	22173347	22352740	146	0.734764
TCGA-08-0358-01A-01D-0310-01	7	22353067	47454060	16138	0.000000
TCGA-08-0358-01A-01D-0310-01	7	47455475	52671586	3668	0.763575
TCGA-08-0358-01A-01D-0310-01	7	52672793	53160718	337	2.655298
TCGA-08-0358-01A-01D-0310-01	7	53161001	53823544	371	0.763575
TCGA-08-0358-01A-01D-0310-01	7	53823802	54170410	203	1.601845
TCGA-08-0358-01A-01D-0310-01	7	54175453	55403025	961	2.655298
TCGA-08-0358-01A-01D-0310-01	7	55406032	56373273	434	1.378350
TCGA-08-0358-01A-01D-0310-01	7	56382055	91446026	12889	0.763575
TCGA-08-0358-01A-01D-0310-01	7	91448843	91684947	101	0.000000
TCGA-08-0358-01A-01D-0310-01	7	91688834	91992414	131	0.889134
TCGA-08-0358-01A-01D-0310-01	7	91997255	92824879	614	0.000000
TCGA-08-0358-01A-01D-0310-01	7	92848066	93396400	339	0.828667
TCGA-08-0358-01A-01D-0310-01	7	93399165	99583219	3329	0.000000
TCGA-08-0358-01A-01D-0310-01	7	99583748	100126887	151	0.499842
TCGA-08-0358-01A-01D-0310-01	7	100132050	103527539	1313	0.000000
TCGA-08-0358-01A-01D-0310-01	7	103531783	103693822	122	0.681567
TCGA-08-0358-01A-01D-0310-01	7	103694070	104922500	814	0.000000
TCGA-08-0358-01A-01D-0310-01	7	104924633	105586490	341	0.778194
TCGA-08-0358-01A-01D-0310-01	7	105588639	105602921	17	0.000000
TCGA-08-0358-01A-01D-0310-01	7	105606500	158385118	27924	0.808382
TCGA-08-0358-01A-01D-0310-01	8	617667	42893894	24722	0.000000
TCGA-08-0358-01A-01D-0310-01	8	42897835	58161439	5770	-0.964089
TCGA-08-0358-01A-01D-0310-01	8	58165348	61550201	2161	0.000000
TCGA-08-0358-01A-01D-0310-01	8	61550764	61559253	8	-0.961933
TCGA-08-0358-01A-01D-0310-01	8	61559466	145232496	48842	0.000000
TCGA-08-0358-01A-01D-0310-01	9	789932	10112766	5618	0.000000
TCGA-08-0358-01A-01D-0310-01	9	10113409	10201922	59	0.114622
TCGA-08-0358-01A-01D-0310-01	9	10202113	14743918	2219	0.000000
TCGA-08-0358-01A-01D-0310-01	9	14744553	15175978	275	0.111693
TCGA-08-0358-01A-01D-0310-01	9	15179135	20477061	4258	0.000000
TCGA-08-0358-01A-01D-0310-01	9	20478138	20482380	6	-0.313835
TCGA-08-0358-01A-01D-0310-01	9	20483177	20494511	7	-0.201564
TCGA-08-0358-01A-01D-0310-01	9	20496832	20502449	7	-0.313835
TCGA-08-0358-01A-01D-0310-01	9	20503766	20719867	155	0.000000
TCGA-08-0358-01A-01D-0310-01	9	20722830	20902313	152	-0.299012
TCGA-08-0358-01A-01D-0310-01	9	20906683	21145448	205	0.000000
TCGA-08-0358-01A-01D-0310-01	9	21149963	24248916	1979	-0.296852
TCGA-08-0358-01A-01D-0310-01	9	24251425	140938752	52948	0.000000
TCGA-08-0358-01A-01D-0310-01	10	415240	135225087	80757	0.000000
TCGA-08-0358-01A-01D-0310-01	11	456120	20603573	12809	0.000000
TCGA-08-0358-01A-01D-0310-01	11	20604840	20606511	6	-0.775270
TCGA-08-0358-01A-01D-0310-01	11	20608789	20996953	358	0.000000
TCGA-08-0358-01A-01D-0310-01	11	20999221	22313046	855	-0.895912
TCGA-08-0358-01A-01D-0310-01	11	22315123	134140152	63175	0.000000
TCGA-08-0358-01A-01D-0310-01	12	889902	133155338	73823	0.000000
TCGA-08-0358-01A-01D-0310-01	13	19450806	114987458	56586	0.000000
TCGA-08-0358-01A-01D-0310-01	14	20501368	105986740	49403	0.000000
TCGA-08-0358-01A-01D-0310-01	15	23687685	101884307	44467	0.000000
TCGA-08-0358-01A-01D-0310-01	16	653503	78596521	33707	0.000000
TCGA-08-0358-01A-01D-0310-01	16	78614214	78614838	6	-0.843686
TCGA-08-0358-01A-01D-0310-01	16	78617931	89379319	7032	0.000000
TCGA-08-0358-01A-01D-0310-01	17	987221	80917016	36953	0.000000
TCGA-08-0358-01A-01D-0310-01	18	329586	77107934	42627	0.000000
TCGA-08-0358-01A-01D-0310-01	19	284018	58878226	23922	0.000000
TCGA-08-0358-01A-01D-0310-01	20	456452	62219837	37256	0.000000
TCGA-08-0358-01A-01D-0310-01	21	15372509	47678295	20566	0.000000
TCGA-08-0358-01A-01D-0310-01	22	17423930	49331012	16895	0.000000
TCGA-08-0358-01A-01D-0310-01	X	3157107	8953053	1015	0.000000
TCGA-08-0358-01A-01D-0310-01	X	8956402	9130282	125	-1.192631
TCGA-08-0358-01A-01D-0310-01	X	9133358	9645117	414	0.000000
TCGA-08-0358-01A-01D-0310-01	X	9646920	9751474	81	-1.206491
